Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
2.15,0.00,0.01,0.06,0.00,0.00,0.00,-0.02,-0.01,-0.01,-0.00,0.00,0.00,1,2,3,4
2.16,-0.02,-0.01,0.05,0.00,-0.00,0.00,-0.01,-0.01,0.02,0.00,0.00,0.00,1,2,3,4
2.17,0.02,0.02,-0.04,0.00,0.00,-0.00,-0.02,-0.01,0.00,-0.00,-0.01,-0.00,1,2,3,4
2.18,0.02,0.00,-0.01,-0.00,0.00,-0.00,0.00,-0.02,0.00,-0.00,-0.00,0.00,1,2,3,4
2.19,-0.02,0.00,0.03,-0.00,-0.00,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,1,2,3,4
2.20,0.00,0.00,0.03,-0.00,0.00,-0.00,0.00,-0.04,0.00,0.00,-0.00,0.00,1,2,3,4
2.21,-0.02,0.02,0.01,-0.00,0.00,-0.00,0.00,0.01,-0.01,0.00,-0.01,0.00,1,2,3,4
2.22,0.00,0.01,-0.04,0.00,0.00,0.00,-0.01,0.00,-0.01,-0.00,-0.00,0.00,1,2,3,4
2.23,0.00,0.00,-0.01,-0.00,0.00,0.00,0.00,-0.03,0.00,-0.00,0.00,-0.00,1,2,3,4
2.24,-0.01,0.01,0.02,0.00,0.00,-0.00,0.00,-0.02,0.02,-0.00,0.00,-0.00,1,2,3,4
2.25,-0.02,0.00,0.06,0.00,0.00,-0.00,0.00,-0.01,0.00,0.00,-0.00,-0.00,1,2,3,4
2.26,-0.01,0.01,0.05,0.00,-0.00,0.00,0.00,0.00,0.01,0.00,-0.00,0.00,1,2,3,4
2.27,-0.01,0.00,-0.04,0.00,-0.00,0.00,-0.01,-0.03,0.05,-0.00,0.00,-0.00,1,2,3,4
2.28,-0.02,0.01,0.00,-0.01,0.00,-0.00,0.00,0.00,0.02,-0.01,0.01,-0.00,1,2,3,4
2.29,-0.03,0.00,-0.02,0.00,0.00,-0.00,-0.04,0.00,-0.05,0.00,0.00,0.00,1,2,3,4
2.30,-0.02,-0.02,0.06,0.00,0.00,-0.00,-0.02,-0.01,-0.04,0.00,-0.01,0.00,1,2,3,4
2.31,0.00,0.01,0.02,0.00,0.00,-0.00,0.00,0.00,0.01,0.00,-0.01,0.00,1,2,3,4
2.32,-0.01,0.02,0.07,0.00,0.00,-0.00,0.00,0.01,0.05,0.00,-0.01,0.00,1,2,3,4
2.33,-0.01,0.04,-0.02,-0.01,-0.00,-0.00,0.00,0.00,-0.01,-0.01,0.00,-0.00,1,2,3,4
2.35,0.01,-0.01,0.00,0.00,0.00,-0.00,-0.02,-0.03,-0.07,-0.01,0.01,0.00,1,2,3,4
2.35,0.00,0.00,0.06,0.00,0.00,-0.00,-0.01,-0.02,-0.06,0.00,-0.00,-0.00,1,2,3,4
2.36,0.00,0.01,-0.04,0.00,0.00,-0.00,0.00,-0.03,0.09,0.01,-0.01,0.00,1,2,3,4
2.37,0.00,0.02,0.00,-0.00,0.00,0.00,0.00,-0.01,0.06,0.00,-0.01,-0.00,1,2,3,4
2.39,0.00,0.02,0.00,-0.01,0.00,-0.00,0.01,-0.04,-0.03,-0.01,0.01,0.00,1,2,3,4
2.40,0.00,0.02,0.07,0.00,0.00,-0.00,-0.01,0.00,-0.07,-0.00,0.01,0.00,1,2,3,4
2.40,0.00,0.01,0.07,0.00,0.00,-0.00,0.00,0.00,0.05,0.01,-0.01,0.00,1,2,3,4
2.41,0.00,0.01,-0.03,0.00,-0.00,0.00,0.02,0.01,0.11,0.01,-0.02,0.00,1,2,3,4
2.43,-0.03,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.04,-0.00,0.01,-0.00,1,2,3,4
2.44,0.00,0.00,0.02,0.00,0.00,-0.00,-0.03,0.00,-0.06,-0.00,0.02,-0.00,1,2,3,4
2.45,0.00,0.00,0.04,0.01,0.00,-0.00,-0.02,-0.02,0.00,0.00,-0.01,0.00,1,2,3,4
2.45,0.00,0.02,0.09,0.00,0.00,-0.00,0.00,-0.04,0.05,0.00,-0.02,-0.00,1,2,3,4
2.46,-0.02,0.01,-0.06,-0.00,-0.00,0.00,0.02,0.00,0.05,-0.00,0.00,0.00,1,2,3,4
2.48,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.03,-0.01,-0.06,-0.00,0.02,0.00,1,2,3,4
2.49,0.00,0.00,0.02,0.00,0.00,-0.00,0.00,0.00,-0.04,0.00,0.00,0.00,1,2,3,4
2.50,0.00,0.02,0.07,0.00,-0.00,-0.00,0.00,-0.03,0.02,0.00,-0.01,-0.00,1,2,3,4
2.50,0.00,0.01,0.02,-0.00,0.00,0.00,0.00,-0.02,0.05,0.00,-0.00,0.00,1,2,3,4
2.52,0.00,0.00,-0.06,-0.00,0.00,0.00,-0.03,-0.02,-0.01,0.00,0.01,0.00,1,2,3,4
2.53,-0.01,0.01,-0.01,0.00,0.00,0.00,-0.01,0.00,-0.02,0.00,0.01,0.00,1,2,3,4
2.54,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,1,2,3,4
2.55,-0.01,0.01,0.06,0.00,-0.00,0.00,0.01,-0.01,0.04,0.00,-0.01,-0.00,1,2,3,4
2.56,0.00,-0.01,0.05,0.00,-0.00,0.00,-0.02,0.00,-0.02,0.00,0.01,0.00,1,2,3,4
2.57,0.00,0.00,-0.03,-0.00,0.00,0.00,-0.03,-0.02,-0.01,-0.00,0.01,-0.00,1,2,3,4
2.58,-0.01,0.00,0.02,0.00,-0.00,-0.00,-0.02,-0.01,0.02,0.00,-0.00,0.00,1,2,3,4
2.59,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,-0.00,1,2,3,4
2.60,-0.01,0.00,0.03,-0.00,0.00,0.00,-0.01,-0.02,0.00,-0.00,0.00,0.00,1,2,3,4
2.61,-0.01,-0.01,0.08,-0.00,-0.00,0.00,-0.01,0.00,0.00,-0.00,0.00,0.00,1,2,3,4
2.62,0.00,0.02,-0.05,0.00,-0.00,-0.00,-0.02,0.00,0.00,0.00,0.00,-0.00,1,2,3,4
2.63,-0.01,0.00,0.01,-0.00,-0.00,0.00,-0.01,-0.02,0.01,0.00,-0.00,0.00,1,2,3,4
2.64,-0.02,0.01,0.06,-0.00,0.00,0.00,0.00,0.00,-0.01,-0.00,-0.00,0.00,1,2,3,4
2.65,-0.04,0.01,0.05,0.00,0.00,-0.00,0.00,0.00,-0.03,0.00,0.00,0.00,1,2,3,4
2.66,0.00,0.00,0.02,-0.00,-0.00,-0.00,0.01,0.00,0.00,0.00,0.00,0.00,1,2,3,4
2.67,0.00,0.00,-0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,1,2,3,4
2.68,0.00,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,-0.00,0.00,-0.00,1,2,3,4
2.69,-0.03,0.00,0.07,0.00,-0.00,0.00,0.00,-0.01,-0.01,-0.00,0.00,0.00,1,2,3,4
2.70,0.00,0.00,0.07,0.00,-0.00,0.00,0.00,0.00,-0.01,0.00,-0.00,0.00,1,2,3,4
2.71,-0.02,-0.01,0.06,-0.00,0.00,0.00,-0.02,-0.03,0.01,0.00,-0.00,-0.00,1,2,3,4
2.72,0.00,0.01,-0.02,0.00,0.00,0.00,-0.02,0.00,-0.01,0.00,-0.00,-0.00,1,2,3,4
2.73,-0.01,0.00,0.00,-0.00,0.00,-0.00,-0.02,0.00,0.01,0.00,0.00,0.00,1,2,3,4
2.74,-0.02,-0.01,0.06,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,-0.00,0.00,1,2,3,4
2.75,0.00,0.00,0.03,0.00,-0.00,0.00,-0.01,-0.01,0.02,0.00,0.00,-0.00,1,2,3,4
2.76,0.00,0.01,0.08,0.00,-0.00,0.00,0.00,-0.01,0.00,-0.00,0.00,0.00,1,2,3,4
2.77,-0.01,0.00,-0.05,-0.00,-0.00,-0.00,0.00,-0.02,0.00,0.00,0.00,0.00,1,2,3,4
2.78,-0.01,0.01,0.00,-0.00,-0.00,0.00,-0.01,-0.01,0.01,0.00,-0.00,0.00,1,2,3,4
2.79,0.00,-0.01,0.04,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
2.80,0.00,0.01,0.09,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,-0.00,-0.00,1,2,3,4
2.81,0.01,0.00,0.04,-0.00,0.00,0.00,-0.01,-0.02,0.00,0.00,0.00,0.00,1,2,3,4
2.82,-0.01,0.01,-0.03,0.00,0.00,0.00,0.00,-0.02,0.02,0.00,0.00,0.00,1,2,3,4
2.83,0.00,0.02,0.02,0.00,0.00,0.00,0.00,-0.03,0.00,0.00,-0.00,0.00,1,2,3,4
2.84,0.00,0.02,0.02,0.00,0.00,0.00,0.00,-0.05,-0.01,0.00,0.00,0.00,1,2,3,4
2.85,-0.01,0.01,0.03,0.00,-0.00,-0.00,0.00,-0.03,0.01,-0.00,0.00,0.00,1,2,3,4
2.86,-0.02,0.03,0.07,0.00,-0.00,0.00,0.00,-0.01,0.02,0.00,-0.00,0.00,1,2,3,4
2.87,-0.01,0.00,-0.04,-0.00,-0.00,0.00,-0.01,0.01,0.00,0.00,-0.00,0.00,1,2,3,4
2.88,0.00,0.01,0.03,0.00,-0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1,2,3,4
2.89,-0.01,0.00,0.05,0.00,-0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,1,2,3,4
2.90,0.00,0.02,0.05,0.00,0.00,0.00,-0.02,-0.01,0.02,0.00,-0.00,0.00,1,2,3,4
2.91,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.01,0.01,0.00,-0.00,-0.00,1,2,3,4
2.92,0.00,0.00,-0.04,-0.00,0.00,-0.00,-0.02,-0.03,0.00,-0.00,-0.00,0.00,1,2,3,4
2.93,0.00,0.01,-0.01,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
2.94,0.00,0.02,0.05,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1,2,3,4
2.95,-0.01,0.00,0.05,-0.00,-0.00,0.00,-0.01,0.01,0.00,0.00,0.00,0.00,1,2,3,4
2.96,-0.02,0.00,0.02,0.00,0.00,0.00,-0.02,0.00,0.01,0.00,0.00,-0.00,1,2,3,4
2.97,0.00,0.01,-0.03,-0.00,0.00,0.00,-0.01,-0.02,0.00,-0.00,-0.00,0.00,1,2,3,4
2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,1,2,3,4
2.99,-0.01,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,2,3,4
3.00,0.00,0.01,0.05,-0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,1,2,3,4
3.01,-0.01,0.00,0.05,0.00,0.00,0.00,0.00,-0.01,0.01,-0.00,0.00,0.00,1,2,3,4
3.02,-0.01,0.00,-0.01,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
3.03,-0.01,0.00,0.00,-0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1,2,3,4
3.04,-0.01,0.00,0.05,0.00,0.00,-0.00,0.00,0.01,0.00,0.00,0.00,0.00,1,2,3,4
3.05,-0.02,0.00,0.06,0.00,0.00,-0.00,0.00,-0.01,0.00,0.00,-0.00,0.00,1,2,3,4
3.06,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.01,0.00,-0.00,0.00,0.00,1,2,3,4
3.07,-0.01,0.01,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,1,2,3,4
3.08,0.00,0.00,0.02,0.00,0.00,0.00,-0.01,-0.02,0.02,-0.00,-0.00,-0.00,1,2,3,4
3.09,0.00,0.00,0.02,0.00,-0.00,0.00,-0.01,-0.02,0.02,-0.00,0.00,0.00,1,2,3,4
3.10,-0.01,0.00,0.06,-0.00,-0.00,-0.00,-0.01,-0.01,0.00,0.00,0.00,0.00,1,2,3,4
3.11,-0.03,0.00,0.06,-0.00,-0.00,0.00,0.00,-0.03,0.01,0.00,0.00,0.00,1,2,3,4
3.12,-0.01,0.00,-0.04,0.00,-0.00,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,1,2,3,4
3.13,-0.02,0.01,-0.02,0.00,0.00,0.00,-0.01,-0.01,0.01,-0.00,0.00,-0.00,1,2,3,4
3.14,0.00,0.00,0.02,0.00,0.00,-0.00,0.00,-0.02,-0.01,-0.00,0.00,0.00,1,2,3,4
3.15,0.00,0.00,0.07,0.00,0.00,0.00,-0.01,-0.02,0.01,0.00,0.00,0.00,1,2,3,4
3.16,0.01,0.01,0.07,0.00,0.00,-0.00,-0.01,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
3.17,0.00,0.01,-0.05,0.00,0.00,-0.00,0.00,0.00,0.02,0.00,0.00,0.00,1,2,3,4
3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.01,-0.00,0.00,0.00,1,2,3,4
3.19,0.00,0.00,0.04,0.00,0.00,-0.00,0.00,-0.01,0.01,-0.00,0.00,0.00,1,2,3,4
3.20,0.00,0.02,0.04,0.00,0.00,-0.00,-0.01,-0.01,0.02,-0.00,-0.00,0.00,1,2,3,4
3.21,-0.01,0.02,0.01,0.00,0.00,0.00,0.00,-0.02,0.02,0.00,-0.00,-0.00,1,2,3,4
3.22,-0.01,0.00,-0.04,0.00,-0.00,0.00,0.01,-0.03,0.01,0.00,-0.00,-0.00,1,2,3,4
3.23,0.00,0.02,0.00,0.00,-0.00,0.00,-0.01,0.00,-0.03,0.00,0.00,0.00,1,2,3,4
3.24,0.00,0.00,0.01,0.00,0.00,-0.00,-0.01,0.00,-0.03,0.00,0.00,0.00,1,2,3,4
3.25,0.00,-0.01,0.05,0.00,0.00,0.00,-0.01,-0.02,0.00,0.00,-0.00,-0.00,1,2,3,4
3.26,0.00,0.00,0.03,0.00,0.00,-0.00,0.00,-0.01,0.03,-0.00,0.01,0.00,1,2,3,4
3.27,0.01,0.03,-0.02,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,1,2,3,4
3.28,-0.01,0.00,0.03,-0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.00,0.00,-0.00,1,2,3,4
3.29,-0.01,0.00,0.04,0.00,-0.00,0.00,-0.01,-0.01,-0.01,0.00,-0.00,0.00,1,2,3,4
3.30,0.00,0.00,0.04,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
3.31,-0.01,0.00,0.05,0.00,0.00,0.00,-0.02,-0.01,0.01,-0.00,0.00,0.00,1,2,3,4
3.32,-0.01,0.00,-0.03,-0.00,0.00,0.00,-0.02,-0.02,0.03,-0.00,0.00,0.00,1,2,3,4
3.33,-0.01,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,1,2,3,4
3.34,-0.02,0.01,0.05,0.00,-0.00,0.00,-0.03,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
3.35,-0.01,0.00,0.06,0.00,-0.00,0.00,-0.01,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
3.36,0.00,0.00,0.02,0.00,-0.00,0.00,-0.01,-0.03,0.02,-0.00,0.00,-0.00,1,2,3,4
3.37,0.02,0.01,-0.04,0.00,-0.00,0.00,0.00,-0.04,0.01,-0.00,0.00,-0.00,1,2,3,4
3.38,0.01,0.03,-0.04,-0.00,-0.00,0.00,0.00,-0.04,0.00,0.00,-0.00,0.00,1,2,3,4
3.39,0.02,0.01,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,-0.00,0.00,1,2,3,4
3.41,0.00,0.01,0.06,-0.00,-0.00,-0.00,0.01,-0.03,0.00,0.00,0.00,0.00,1,2,3,4
3.41,0.00,0.03,0.01,0.00,0.00,-0.00,0.01,-0.01,0.00,0.00,0.00,0.00,1,2,3,4
3.42,-0.01,0.00,-0.03,0.00,-0.00,0.00,-0.02,0.00,0.02,0.00,-0.00,0.00,1,2,3,4
3.43,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,1,2,3,4
3.44,-0.03,0.01,0.06,-0.00,0.00,0.00,0.01,0.00,0.00,-0.00,0.01,0.00,1,2,3,4
3.46,-0.03,0.00,0.05,-0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,1,2,3,4
3.47,-0.03,-0.01,0.05,0.00,0.00,0.00,-0.03,-0.03,0.00,0.01,-0.01,0.00,1,2,3,4
3.47,0.00,0.00,-0.05,0.00,0.00,0.00,-0.01,0.00,0.05,0.00,-0.00,-0.00,1,2,3,4
3.48,-0.01,-0.01,0.03,-0.00,-0.00,0.00,0.00,-0.01,0.05,-0.00,0.01,-0.00,1,2,3,4
3.50,0.00,0.00,0.04,-0.00,-0.00,0.00,-0.01,-0.03,0.00,-0.00,0.01,0.00,1,2,3,4
3.51,0.00,-0.01,0.05,0.00,0.00,-0.00,-0.04,-0.02,-0.05,0.00,-0.01,0.00,1,2,3,4
3.52,0.02,0.00,0.01,0.00,0.00,-0.00,0.00,-0.04,0.00,0.00,-0.01,-0.00,1,2,3,4
3.53,0.00,0.02,-0.03,0.00,-0.00,0.00,0.01,-0.03,0.05,0.00,0.00,-0.00,1,2,3,4
3.54,-0.01,0.02,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.02,0.00,0.01,-0.00,1,2,3,4
3.55,-0.02,0.00,0.05,0.00,0.00,-0.00,0.00,0.01,-0.04,0.00,-0.01,0.00,1,2,3,4
3.56,-0.02,0.02,0.03,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.01,-0.00,1,2,3,4
3.57,-0.02,0.03,0.04,0.00,0.00,0.00,0.02,0.02,0.05,-0.00,0.00,-0.00,1,2,3,4
3.58,-0.01,0.01,-0.03,0.00,0.00,-0.00,-0.01,-0.03,0.03,0.00,0.00,0.00,1,2,3,4
3.59,0.00,0.02,0.02,0.00,0.00,0.00,-0.01,-0.03,-0.01,-0.00,-0.01,0.00,1,2,3,4
3.60,0.00,0.03,0.05,-0.00,-0.00,-0.00,0.00,-0.02,-0.02,0.00,-0.00,0.00,1,2,3,4
3.61,0.00,0.03,0.06,-0.00,0.00,-0.00,0.00,-0.01,0.02,-0.00,0.00,0.00,1,2,3,4
3.62,0.00,0.01,0.07,-0.00,0.00,-0.00,0.00,-0.04,0.01,0.00,0.00,0.00,1,2,3,4
3.63,-0.01,0.02,-0.03,0.00,0.00,0.00,-0.01,-0.02,-0.01,0.00,0.00,0.00,1,2,3,4
3.64,0.00,0.02,0.00,-0.00,0.00,0.00,-0.04,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
3.65,-0.01,-0.01,0.06,0.00,0.00,0.00,0.00,0.01,-0.02,0.00,0.01,0.00,1,2,3,4
3.66,-0.01,-0.02,0.05,0.00,0.00,0.00,-0.01,-0.02,-0.02,0.00,0.00,0.00,1,2,3,4
3.67,0.00,0.00,0.05,0.00,0.00,-0.00,0.00,0.00,-0.02,0.00,0.00,-0.00,1,2,3,4
3.68,0.01,0.03,-0.03,0.00,0.00,0.00,-0.01,0.01,-0.01,-0.00,-0.01,0.00,1,2,3,4
3.69,-0.02,0.01,0.00,0.00,-0.00,-0.00,-0.01,-0.02,0.03,-0.00,0.00,-0.00,1,2,3,4
3.70,0.01,0.01,0.04,0.00,0.00,-0.00,-0.03,-0.02,-0.01,0.00,0.00,0.00,1,2,3,4
3.71,0.00,0.00,0.06,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
3.72,-0.02,0.00,0.09,-0.00,-0.00,0.00,0.01,-0.01,0.02,0.00,-0.00,0.00,1,2,3,4
3.73,-0.01,0.03,-0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.00,-0.00,0.00,1,2,3,4
3.74,-0.01,0.02,0.01,-0.00,0.00,-0.00,0.00,0.00,0.03,-0.00,0.00,0.01,1,2,3,4
3.75,0.00,0.01,0.03,-0.00,-0.00,0.00,-0.03,0.00,-0.01,-0.00,0.00,0.01,1,2,3,4
3.76,0.01,0.02,0.07,0.00,0.00,0.00,-0.02,-0.01,0.00,-0.00,0.00,-0.00,1,2,3,4
3.77,-0.01,0.00,0.07,-0.00,0.00,-0.00,-0.02,-0.02,0.02,-0.00,-0.00,-0.00,1,2,3,4
3.78,0.00,0.00,-0.04,-0.00,0.00,-0.00,-0.02,0.00,0.01,-0.00,-0.00,-0.00,1,2,3,4
3.79,-0.01,0.03,-0.03,-0.00,0.00,0.00,-0.01,-0.02,-0.01,0.00,0.00,0.00,1,2,3,4
3.80,0.00,0.01,0.00,0.00,0.00,-0.00,0.00,0.00,-0.01,0.00,0.00,0.00,1,2,3,4
3.81,-0.01,0.00,0.07,0.00,0.00,0.00,-0.01,0.02,0.03,0.00,-0.00,-0.00,1,2,3,4
3.82,0.00,0.00,-0.05,-0.00,0.00,0.00,0.00,-0.01,0.02,0.00,-0.00,0.00,1,2,3,4
3.83,0.00,0.00,-0.05,-0.00,0.00,-0.00,-0.01,-0.01,-0.03,0.00,0.00,0.00,1,2,3,4
3.84,-0.01,0.02,0.00,0.00,-0.00,-0.00,-0.03,-0.04,0.00,-0.00,0.00,0.00,1,2,3,4
3.85,0.01,0.00,0.07,0.00,0.00,0.00,0.00,-0.02,0.01,0.00,-0.01,0.00,1,2,3,4
3.86,0.00,0.00,0.04,0.00,0.00,0.00,0.00,-0.03,0.01,-0.00,-0.01,0.00,1,2,3,4
3.87,0.00,0.00,-0.02,-0.00,0.00,-0.00,0.00,-0.04,0.02,-0.00,-0.00,0.00,1,2,3,4
3.88,0.00,0.00,-0.02,0.00,-0.00,-0.00,0.01,-0.02,-0.02,-0.00,0.00,0.00,1,2,3,4
3.89,-0.01,0.00,0.06,0.00,0.00,0.00,-0.01,-0.01,0.02,0.00,-0.00,-0.00,1,2,3,4
3.90,-0.03,0.00,0.05,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,1,2,3,4
3.91,-0.02,0.00,0.01,0.00,0.00,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,1,2,3,4
3.92,0.00,0.00,-0.03,-0.00,0.00,0.00,0.00,0.01,0.00,-0.00,0.00,0.00,1,2,3,4
3.93,-0.01,0.01,0.03,0.00,-0.00,0.00,-0.02,0.00,0.01,0.00,0.00,0.00,1,2,3,4
3.94,-0.01,0.00,0.05,0.00,-0.00,-0.00,-0.01,0.01,0.05,0.00,-0.00,0.00,1,2,3,4
3.95,0.00,-0.02,0.06,0.00,-0.00,0.00,-0.02,-0.01,0.00,0.00,-0.00,0.00,1,2,3,4
3.96,0.00,0.02,0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.00,0.00,0.00,1,2,3,4
3.97,0.00,0.00,-0.03,-0.00,0.00,-0.00,0.00,-0.04,-0.01,-0.00,-0.00,0.00,1,2,3,4
3.98,0.00,0.03,-0.01,0.00,-0.00,-0.00,0.00,-0.01,0.00,0.00,-0.00,0.00,1,2,3,4
3.99,0.00,0.00,0.07,0.00,0.00,0.00,-0.01,-0.02,0.01,0.00,0.00,-0.00,1,2,3,4
4.00,0.00,0.00,0.04,0.00,0.00,-0.00,-0.01,-0.03,-0.02,-0.00,0.00,0.00,1,2,3,4
4.01,0.00,0.03,0.06,0.00,0.00,-0.00,0.00,0.00,0.02,-0.00,0.00,0.00,1,2,3,4
4.02,0.00,0.01,0.00,0.00,-0.00,-0.00,0.00,-0.01,0.01,0.00,-0.00,0.00,1,2,3,4
4.03,-0.01,0.02,0.01,0.00,0.00,-0.00,-0.01,-0.02,0.03,0.00,-0.00,-0.00,1,2,3,4
4.04,0.00,0.00,0.03,0.00,0.00,0.00,-0.01,-0.02,0.00,0.00,0.00,0.00,1,2,3,4
4.05,-0.01,0.00,0.06,0.00,0.00,-0.00,-0.02,-0.01,-0.02,-0.00,0.00,0.00,1,2,3,4
4.06,0.00,0.00,0.04,0.00,-0.00,-0.00,0.00,0.00,0.02,-0.00,0.00,-0.00,1,2,3,4
4.07,0.00,0.00,-0.04,0.00,0.00,-0.00,-0.01,-0.03,0.00,-0.00,-0.00,-0.00,1,2,3,4
4.08,0.02,0.01,0.02,-0.00,0.00,0.00,0.00,-0.01,0.00,0.00,-0.00,0.00,1,2,3,4
4.09,0.00,0.00,0.05,0.00,0.00,0.00,-0.01,-0.04,0.01,0.00,-0.00,0.00,1,2,3,4
4.10,-0.01,-0.01,0.09,0.00,0.00,-0.00,-0.01,0.01,0.01,0.00,0.00,0.00,1,2,3,4
4.11,0.00,0.01,0.06,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,1,2,3,4
4.12,-0.02,0.02,-0.05,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,2,3,4
4.13,-0.02,0.02,-0.05,0.00,-0.00,-0.00,-0.01,0.00,0.01,0.00,0.00,0.00,1,2,3,4
4.14,-0.01,0.00,0.05,0.00,0.00,-0.00,0.00,-0.02,0.02,0.00,0.00,0.00,1,2,3,4
4.15,0.01,0.00,0.07,0.00,-0.00,0.00,0.00,-0.02,0.00,0.00,-0.00,0.00,1,2,3,4
4.16,0.00,-0.01,0.09,0.00,0.00,-0.00,-0.01,-0.03,0.00,0.00,-0.00,0.00,1,2,3,4
4.17,-0.03,0.01,-0.04,0.00,0.00,-0.00,-0.03,-0.01,-0.02,-0.00,0.00,0.00,1,2,3,4
4.18,-0.03,0.01,-0.04,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1,2,3,4
4.19,0.00,0.01,0.04,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,1,2,3,4
4.20,0.00,0.00,0.07,0.00,-0.00,-0.00,0.00,-0.02,0.00,0.00,-0.00,0.00,1,2,3,4
4.21,0.00,0.02,0.01,-0.00,-0.00,-0.00,-0.01,-0.01,0.00,-0.00,-0.00,0.00,1,2,3,4
4.22,0.01,0.00,-0.05,0.00,0.00,-0.00,0.00,-0.03,0.00,-0.00,0.00,-0.00,1,2,3,4
4.23,0.01,0.00,-0.05,0.00,0.00,0.00,0.00,-0.01,0.03,0.00,-0.00,-0.00,1,2,3,4
4.24,-0.02,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.01,0.02,0.00,-0.00,0.00,1,2,3,4
4.25,-0.01,0.00,0.06,0.00,0.00,-0.00,0.00,-0.02,0.00,0.00,-0.00,0.00,1,2,3,4
4.26,0.00,0.01,0.03,0.00,-0.00,-0.00,0.01,0.00,0.00,0.00,0.00,0.00,1,2,3,4
4.27,-0.01,0.01,-0.05,0.00,0.00,-0.00,-0.01,-0.03,0.04,-0.00,-0.00,-0.00,1,2,3,4
4.28,-0.01,0.01,-0.05,-0.00,-0.00,0.00,-0.01,-0.01,0.01,-0.00,0.00,0.00,1,2,3,4
4.29,-0.01,0.00,-0.02,0.00,-0.00,-0.00,-0.03,-0.04,0.01,-0.00,0.00,-0.00,1,2,3,4
4.30,0.00,0.01,0.05,0.00,-0.00,0.00,-0.02,-0.02,-0.01,0.00,0.00,0.00,1,2,3,4
4.31,0.00,0.00,0.04,-0.00,-0.00,0.00,0.00,-0.03,-0.01,0.00,-0.00,0.00,1,2,3,4
4.32,0.01,0.00,0.04,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1,2,3,4
