Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
0.887,-0.24,-0.24,-0.46,0,0,0,0.12,0,0.04,0,0,0,958,798,50,14
0.9,-0.23,-0.27,-0.46,0,0,0,0.1,-0.01,0.05,0,0,0,958,783,50,14
0.914,-0.25,-0.27,-0.51,0,0,0,0.1,-0.03,0.11,0,0,0,958,786,48,14
0.925,-0.25,-0.26,-0.48,0,0,0,0.14,-0.02,0.08,0,0,0,958,813,48,14
0.936,-0.27,-0.29,-0.46,0,0,0,0.14,0,0.09,0,0,0,959,787,48,14
0.947,-0.26,-0.3,-0.45,0,0,0,0.13,-0.05,0.1,0,0,0,958,781,49,14
0.96,-0.26,-0.26,-0.46,0,0,0,0.13,-0.01,0.09,0,0,0,958,806,49,15
0.974,-0.27,-0.25,-0.48,0,0,0,0.13,-0.02,0.11,0,0,0,958,811,47,14
0.985,-0.24,-0.29,-0.44,0,0,0,0.11,-0.01,0.11,0,0,0,958,778,49,14
0.997,-0.26,-0.26,-0.45,0,0,0,0.11,-0.01,0.07,0,0,0,958,781,50,14
1.009,-0.23,-0.29,-0.47,0,0,0,0.1,-0.05,0.1,0,0,0,958,807,50,14
1.023,-0.26,-0.27,-0.48,0,0,0,0.11,0,0.09,0,0,0,958,806,50,15
1.035,-0.24,-0.26,-0.49,0,0.01,0,0.12,0,0.12,0,0,0,957,777,50,16
1.046,-0.26,-0.28,-0.48,0,0,0,0.12,0,0.08,0,0,0,959,780,51,14
1.058,-0.26,-0.29,-0.47,0,0,0,0.13,-0.01,0.07,0,0,0,958,804,50,14
1.073,-0.25,-0.28,-0.48,0,0,0,0.12,-0.03,0.08,0,-0.01,0,958,800,50,14
1.086,-0.25,-0.25,-0.47,0,0,0,0.1,-0.04,0.1,0,0,0,958,771,50,14
1.097,-0.25,-0.28,-0.5,0,0,0,0.12,-0.03,0.05,0,0,0,958,766,51,15
1.109,-0.26,-0.27,-0.48,0,0,0,0.11,-0.03,0.1,0,0,0,958,790,51,15
1.124,-0.25,-0.28,-0.46,0,0,0,0.14,-0.01,0.08,0,0,0,959,790,51,15
1.136,-0.27,-0.27,-0.49,0,0,0,0.12,-0.01,0.12,0,0,0,958,757,50,14
1.147,-0.24,-0.27,-0.47,0,0,0,0.12,-0.01,0.08,0,0,0,958,744,51,14
1.159,-0.24,-0.27,-0.47,0,0,0,0.11,-0.04,0.07,0,0.01,0,958,770,51,14
