Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
0.656,-0.18,0.00,-0.06,-0.00,0.00,0.00,0.02,-0.15,-0.07,0.00,0.00,-0.00,1,2,3,4
0.667,-0.18,0.00,-0.01,0.00,0.00,-0.00,0.03,-0.13,-0.08,0.00,0.00,0.00,1,2,3,4
0.677,-0.18,0.02,-0.05,0.00,0.00,0.00,0.04,-0.12,-0.08,-0.00,0.00,-0.00,1,2,3,4
0.687,-0.17,0.03,-0.04,-0.00,-0.00,0.00,0.03,-0.13,-0.08,-0.00,0.00,0.00,1,2,3,4
0.696,-0.17,0.03,-0.03,-0.00,0.00,0.00,0.02,-0.12,-0.07,0.00,0.00,0.00,1,2,3,4
0.707,-0.16,0.00,-0.03,0.00,-0.00,-0.00,0.02,-0.15,-0.10,0.00,0.00,0.00,1,2,3,4
0.717,-0.17,0.00,-0.03,0.00,-0.00,-0.00,0.02,-0.10,-0.06,0.00,-0.00,0.00,1,2,3,4
0.727,-0.17,0.01,-0.07,0.00,0.00,-0.00,0.03,-0.14,-0.05,0.00,0.00,0.00,1,2,3,4
0.737,-0.17,0.02,-0.04,-0.00,-0.00,-0.00,0.03,-0.14,-0.07,-0.00,-0.00,-0.00,1,2,3,4
0.748,-0.15,0.02,-0.05,0.00,0.00,0.00,0.02,-0.14,-0.08,0.00,-0.00,0.00,1,2,3,4
0.757,-0.17,0.01,-0.04,-0.00,0.00,-0.00,0.00,-0.13,-0.09,0.00,-0.00,0.00,1,2,3,4
0.767,-0.16,0.02,-0.06,0.00,0.00,0.00,0.00,-0.13,-0.09,-0.00,-0.00,-0.00,1,2,3,4
0.777,-0.17,0.00,-0.06,-0.00,0.00,0.00,0.03,-0.12,-0.09,0.00,0.00,0.00,1,2,3,4
0.787,-0.18,0.00,-0.04,0.00,-0.00,0.00,0.03,-0.14,-0.08,0.00,0.00,0.00,1,2,3,4
0.798,-0.17,0.00,-0.06,-0.00,-0.00,0.00,0.03,-0.13,-0.08,0.00,-0.00,-0.00,1,2,3,4
0.807,-0.17,0.03,-0.04,0.00,0.00,-0.00,0.02,-0.13,-0.13,0.00,0.00,0.00,1,2,3,4
0.817,-0.17,0.01,-0.06,0.00,0.00,0.00,0.03,-0.14,-0.12,-0.00,-0.00,0.00,1,2,3,4
0.827,-0.17,0.03,-0.06,0.00,-0.00,0.00,0.02,-0.10,-0.10,0.00,0.00,-0.00,1,2,3,4
0.838,-0.17,0.01,-0.04,0.00,0.00,0.00,0.03,-0.11,-0.07,0.00,-0.00,-0.00,1,2,3,4
